date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:14:22	1993/1993	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202014%2003:38:52%20GMT	http://muse.adobe.com/images/starz206x219.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/images/starz206x219.png	(from http://muse.adobe.com/)
01:14:26	23619/23619	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202014%2003:38:53%20GMT	http://muse.adobe.com/images/scope.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/images/scope.png	(from http://muse.adobe.com/)
01:14:29	197293/197293	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202014%2003:38:25%20GMT	http://muse.adobe.com/images/mc_left2.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/images/mc_left2.png	(from http://muse.adobe.com/)
01:14:30	194032/194032	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202014%2003:38:27%20GMT	http://muse.adobe.com/images/mc_right2.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/images/mc_right2.png	(from http://muse.adobe.com/)
01:14:31	2885/2885	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202014%2003:38:55%20GMT	http://muse.adobe.com/images/starz.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/images/starz.png	(from http://muse.adobe.com/)
01:14:40	48868/48868	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202014%2003:39:01%20GMT	http://muse.adobe.com/images/moon.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/images/moon.png	(from http://muse.adobe.com/)
01:14:40	188068/188068	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202014%2003:38:36%20GMT	http://muse.adobe.com/images/1.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/images/1.png	(from http://muse.adobe.com/)
01:14:43	11967/11967	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202014%2003:39:02%20GMT	http://muse.adobe.com/images/astroid_bottom2.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/images/astroid_bottom2.png	(from http://muse.adobe.com/)
01:14:45	27529/27529	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202014%2003:39:02%20GMT	http://muse.adobe.com/images/astroid_bottom1.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/images/astroid_bottom1.png	(from http://muse.adobe.com/)
01:14:48	26393/26393	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202014%2003:39:02%20GMT	http://muse.adobe.com/images/astroid_bottom3.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/images/astroid_bottom3.png	(from http://muse.adobe.com/)
01:14:48	149472/149472	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202014%2003:38:54%20GMT	http://muse.adobe.com/images/ground.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/images/ground.png	(from http://muse.adobe.com/)
01:14:48	15737/15737	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202014%2003:39:03%20GMT	http://muse.adobe.com/images/astro_steph.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/images/astro_steph.png	(from http://muse.adobe.com/)
01:14:50	154068/154068	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202014%2003:38:55%20GMT	http://muse.adobe.com/images/ground_blue.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/images/ground_blue.png	(from http://muse.adobe.com/)
01:14:51	68193/68193	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202014%2019:47:31%20GMT	http://muse.adobe.com/what-s-new-2013-nov.html	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/what-s-new-2013-nov.html	(from http://muse.adobe.com/)
01:14:52	35650/35650	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202014%2019:47:34%20GMT	http://muse.adobe.com/submit-your-site	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/submit-your-site.html	(from http://muse.adobe.com/)
01:14:54	17488/17488	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202014%2019:47:37%20GMT	http://muse.adobe.com/report-a-concern	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/report-a-concern.html	(from http://muse.adobe.com/)
01:14:56	23398/23398	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202014%2003:38:53%20GMT	http://muse.adobe.com/images/medium_2.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/images/medium_2.png	(from http://muse.adobe.com/)
01:15:00	24123/24123	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202014%2003:38:52%20GMT	http://muse.adobe.com/images/medium_1.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/images/medium_1.png	(from http://muse.adobe.com/)
01:15:00	60749/60749	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202014%2003:37:47%20GMT	http://muse.adobe.com/images/madewithmuse-dark-en_us.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/images/madewithmuse-dark-en_us.png	(from http://muse.adobe.com/)
01:15:01	44580/44580	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202014%2003:38:53%20GMT	http://muse.adobe.com/images/medium_2_2x.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/images/medium_2_2x.png	(from http://muse.adobe.com/)
01:15:01	36094/36094	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Aug%202014%2003:38:53%20GMT	http://muse.adobe.com/images/medium_1_2x.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/images/medium_1_2x.png	(from http://muse.adobe.com/)
01:15:04	32443/32443	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2008%20Sep%202014%2000:38:14%20GMT	http://muse.adobe.com/scripts/museutils.js?4004241294	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/scripts/museutilsec2f.js	(from http://muse.adobe.com/)
01:15:04	28147/28147	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2008%20Sep%202014%2000:38:18%20GMT	http://muse.adobe.com/scripts/jquery.scrolleffects.js?4183300935	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/scripts/jquery.scrolleffectsa9e6.js	(from http://muse.adobe.com/)
01:15:04	1295/1295	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2008%20Sep%202014%2000:38:16%20GMT	http://muse.adobe.com/scripts/jquery.watch.js?172956391	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/scripts/jquery.watch7d0f.js	(from http://muse.adobe.com/)
01:15:05	5803/5803	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2008%20Sep%202014%2000:38:14%20GMT	http://muse.adobe.com/scripts/jquery.musemenu.js?4009181048	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/scripts/jquery.musemenuf5e4.js	(from http://muse.adobe.com/)
01:15:06	45142/45142	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2008%20Sep%202014%2000:38:15%20GMT	http://muse.adobe.com/scripts/webpro.js?420478120	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/scripts/webpro6e50.js	(from http://muse.adobe.com/)
01:15:08	16979/16979	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2008%20Sep%202014%2000:38:17%20GMT	http://muse.adobe.com/scripts/musewpslideshow.js?480958572	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/scripts/musewpslideshowd657.js	(from http://muse.adobe.com/)
01:15:08	4376/4376	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2008%20Sep%202014%2000:38:17%20GMT	http://muse.adobe.com/scripts/jquery.museoverlay.js?184401257	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/scripts/jquery.museoverlay2955.js	(from http://muse.adobe.com/)
01:15:09	4844/4844	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2008%20Sep%202014%2000:38:18%20GMT	http://muse.adobe.com/scripts/touchswipe.js?60020316	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/scripts/touchswipe98dc.js	(from http://muse.adobe.com/)
01:15:09	94/94	---M--	200	added ('OK')	image/png	etag:%2231d3dbc2bacf1:0%22	http://muse.adobe.com/CatalystImages/shop_bg-browse-panel.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/CatalystImages/shop_bg-browse-panel.png	(from http://muse.adobe.com/StyleSheets/ModuleStyleSheets.css)
01:15:10	959/959	---M--	200	added ('OK')	image/png	date:Sat,%2021%20Apr%202012%2004:13:47%20GMT	http://muse.adobe.com/images/hover-bg.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/images/hover-bg.png	(from http://muse.adobe.com/StyleSheets/ModuleStyleSheets.css)
01:15:11	1258/1258	---M--	404	error ('ERROR:%20The%20file%20requested%20could%20not%20be%20found.')	text/html	date:Wed,%2010%20Sep%202014%2019:47:08%20GMT	http://muse.adobe.com/phone/museutils.js	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/phone/museutils.js	(from http://muse.adobe.com/phone/index.html)
01:15:11	1258/1258	---M--	404	error ('ERROR:%20The%20file%20requested%20could%20not%20be%20found.')	text/html	date:Wed,%2010%20Sep%202014%2019:47:08%20GMT	http://muse.adobe.com/phone/jquery.musemenu.js	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/phone/jquery.musemenu.js	(from http://muse.adobe.com/phone/index.html)
01:15:12	1258/1258	---M--	404	error ('ERROR:%20The%20file%20requested%20could%20not%20be%20found.')	text/html	date:Wed,%2010%20Sep%202014%2019:47:08%20GMT	http://muse.adobe.com/phone/webpro.js	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/phone/webpro.js	(from http://muse.adobe.com/phone/index.html)
01:15:12	1258/1258	---M--	404	error ('ERROR:%20The%20file%20requested%20could%20not%20be%20found.')	text/html	date:Wed,%2010%20Sep%202014%2019:47:09%20GMT	http://muse.adobe.com/phone/musewpdisclosure.js	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/phone/musewpdisclosure.js	(from http://muse.adobe.com/phone/index.html)
01:15:14	1258/1258	---M--	404	error ('ERROR:%20The%20file%20requested%20could%20not%20be%20found.')	text/html	date:Wed,%2010%20Sep%202014%2019:47:09%20GMT	http://muse.adobe.com/phone/jquery.watch.js	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/phone/jquery.watch.js	(from http://muse.adobe.com/phone/index.html)
01:15:14	1258/1258	---M--	404	error ('ERROR:%20The%20file%20requested%20could%20not%20be%20found.')	text/html	date:Wed,%2010%20Sep%202014%2019:47:11%20GMT	http://muse.adobe.com/phone/musewpslideshow.js	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/phone/musewpslideshow.js	(from http://muse.adobe.com/phone/index.html)
01:15:14	1258/1258	---M--	404	error ('ERROR:%20The%20file%20requested%20could%20not%20be%20found.')	text/html	date:Wed,%2010%20Sep%202014%2019:47:11%20GMT	http://muse.adobe.com/phone/jquery.museoverlay.js	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/phone/jquery.museoverlay.js	(from http://muse.adobe.com/phone/index.html)
01:15:15	1258/1258	---M--	404	error ('ERROR:%20The%20file%20requested%20could%20not%20be%20found.')	text/html	date:Wed,%2010%20Sep%202014%2019:47:12%20GMT	http://muse.adobe.com/phone/touchswipe.js	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/phone/touchswipe.js	(from http://muse.adobe.com/phone/index.html)
01:15:15	4414/4414	---M--	200	added ('OK')	image/x-icon	date:Thu,%2014%20Aug%202014%2003:37:33%20GMT	http://muse.adobe.com/images/what-s-new-favicon.ico?321278634	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/images/what-s-new-favicond672.ico	(from http://muse.adobe.com/phone/index.html)
01:15:17	110283/110283	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202014%2019:47:59%20GMT	http://muse.adobe.com/index.html	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/index-2.html	(from http://muse.adobe.com/phone/index.html)
01:15:17	3778/3778	---M-Z	200	added ('OK')	text/css	date:Tue,%2009%20Sep%202014%2015:53:46%20GMT	http://muse.adobe.com/phone/css/master_master.css?387346871	C:/Users/srinath/Google%20Drive/free%20web%20templates/muse_adobe/muse.adobe.com/phone/css/master_master2342.css	(from http://muse.adobe.com/phone/index.html)
